run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C1_2_5__S2_peak_dirty__StdDE__seed05,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8939.729338886833,9749.533922428242,4886.408769262924,1.306455,1.2187563378343524,0.08769866216564748,6.712719700689842,3600.0759511999786,86.00181438977727,0.0010197303718288983,4.64846860000398,1,0,0,9584,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.306455 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed06,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9216.217302542746,10196.32899881542,5110.73118551643,1.293113,1.268313365546826,0.024799634453174013,1.9178242313838012,3600.084653900005,86.00202228761123,0.0002883610616764119,4.551934399991296,1,0,0,9550,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.293113 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed07,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8898.463698019235,10107.405755382599,5064.491076675046,1.339118,1.2458405776989496,0.0932774223010504,6.965586475654155,3600.2936225000303,86.0070143152785,0.001084532733099193,4.402936800033785,1,0,0,9563,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.339118 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed08,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9092.54636180195,9877.581221863882,4953.3658397233685,1.323302,1.2366709684930075,0.08663103150699247,6.546580561881752,3600.0056079000933,86.00013396650223,0.001007336006485013,4.5115985999582335,1,0,0,9553,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.323302 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed09,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8533.629115880463,9474.787423352896,4751.405299195748,1.241948,1.1773068511518059,0.06464114884819416,5.2048192716759605,3600.1087246000534,86.00259730989016,0.0007516185658355755,4.423585099983029,1,0,0,9707,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.241948 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed10,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8968.089858601288,9839.852230621707,4921.2993411475945,1.281499,1.226616450599711,0.054882549400288916,4.282683747727382,3600.0614169000182,86.00146718150043,0.0006381582919331238,4.578468100051396,1,0,0,9581,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.281499 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed11,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8805.417637722368,10219.014221002053,5124.868498041591,1.272822,1.2508720649067284,0.021949935093271478,1.724509404557077,3600.2718253000003,86.0064936043889,0.0002552125330703097,4.350978300000861,1,0,0,9209,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.272822 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed12,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8507.89116888453,9732.090182464663,4877.394728897736,1.282935,1.1968001286396168,0.08613487136038311,6.713892080298934,3600.2036020000014,86.00486382555559,0.0010015116300293343,4.448161700000128,1,0,0,9283,1,real_solver:StdDE | archive=1 | walltime_hit=1 | init_best=1.282935 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed13,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8647.289452490088,10108.283428288249,5063.1864088238435,1.277216,1.2338388638448163,0.04337713615518357,3.396225552700841,3600.0057466,86.00013727988889,0.0005043844989922743,4.36017979999815,1,0,0,9292,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.277216 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed14,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9004.583827720266,9941.555380766684,4974.550647022716,1.286125,1.2368189020749891,0.04930609792501084,3.8336940752268123,3600.372391099998,86.00889600961106,0.0005732674201457152,4.821922199997061,1,0,0,9185,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.286125 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed15,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8182.115063708383,9676.868027949675,4849.988024991579,1.176849,1.1768491121411244,0.0,0.0,3600.2680278000007,86.00640288633335,0.0,4.8230414999998175,1,0,0,9025,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.176849 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed16,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9092.518713199828,10008.363646401602,5009.332747933749,1.323535,1.2465430705268143,0.07699192947318556,5.817143443368371,3600.0995405999965,86.00237791433325,0.0008952302406088937,4.441481300000305,1,0,0,9246,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.323535 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed17,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8719.191552499897,9612.868195429079,4809.4880483615125,1.251189,1.196464031201079,0.05472496879892108,4.373837110054602,3600.2166029,86.0051744026111,0.0006362985620230268,4.909677100004046,1,0,0,9319,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.251189 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed18,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8901.466700662751,9899.794926523073,4959.698373685637,1.276307,1.2290132664666016,0.047293733533398497,3.7055139189394475,3600.1162004,86.00277589844444,0.0005499093841952828,5.432828799996059,1,0,0,9227,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.276307 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed19,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8368.368506586314,10138.914576915937,5082.488824451772,1.312473,1.2234054534593544,0.08906754654064564,6.786238386667431,3600.3744095,86.00894422694445,0.0010355614446984807,4.371042899998429,1,0,0,9242,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.312473 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S2_peak_dirty__StdDE__seed20,main,hg,200,C1_2_5,clustered,S2_peak_dirty,StdDE,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8755.832236747185,10173.559595991652,5106.151353091737,1.322928,1.2451447621748322,0.07778323782516794,5.879627449503521,3600.086062299997,86.00205593272216,0.0009044346321908438,5.626536499999929,1,0,0,9363,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.322928 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed01,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8445.882598879862,9989.92837359315,3152.9257493450273,1.318546,1.2144100789645793,0.10413592103542069,7.897784456167679,3600.0047051,86.00011239961111,0.0012108812201493306,4.678270999997039,1,0,0,9301,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.318546 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed02,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8650.009992105433,9626.80969682799,3043.6428137010535,1.278838,1.1952337799179082,0.08360422008209167,6.537514531323879,3600.0981973000016,86.00234582438894,0.0009721155775541975,4.768922299997939,1,0,0,9300,1,real_solver:StdDE | archive=1 | walltime_hit=1 | init_best=1.278838 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed03,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8123.110878888293,9481.431083568752,2995.760770229042,1.1945,1.158112780981548,0.03638721901845199,3.046230139677856,3600.1354681999946,86.00323618477765,0.0004230912769407209,4.59208409999701,1,0,0,9412,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.194500 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed04,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8643.878126983029,9971.548237868717,3143.3842358857655,1.301596,1.2218368447975299,0.07975915520247012,6.127796582232131,3600.325942800002,86.00778641133338,0.0009273480754523887,4.383380500003113,1,0,0,9343,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.301596 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed05,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9268.599479484901,9951.267081217447,3142.9313332804227,1.295929,1.2506286196840897,0.04530038031591044,3.4955912180304964,3600.3069332000086,86.00733229311132,0.0005267037019765666,4.553271600001608,1,0,0,9375,7,real_solver:StdDE | archive=7 | walltime_hit=1 | init_best=1.295929 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed06,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8921.329128939971,9726.356883247738,3081.7863547071793,1.344262,1.217092709769552,0.12716929023044798,9.460156593762822,3600.144175900001,86.00344420205558,0.0014786534587112325,4.723201200002222,1,0,0,9148,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.344262 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed07,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8818.784529123941,9895.949356410381,3127.1809446100806,1.360662,1.224978575533869,0.13568342446613113,9.97186843361034,3600.144988400003,86.00346361177786,0.0015776506987975514,4.87079289999383,1,0,0,9284,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.360662 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed08,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8899.185773178207,9978.774986869865,3149.5231564199657,1.318664,1.2350503176609757,0.08361368233902433,6.34078751971877,3600.0090526999993,86.00021625894442,0.00097224967536437,5.588322800002061,1,0,0,9361,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.318664 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed09,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8581.745379658581,9227.208456168892,2908.123079249615,1.242763,1.1582500920249514,0.08451290797504862,6.800404258498895,3600.343000000008,86.00819388888908,0.0009826146109314635,4.3448748999944655,1,0,0,9481,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.242763 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed10,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8526.760554792625,10208.508515989166,3238.3538726716574,1.281253,1.2381650756070839,0.04308792439291609,3.3629520783885845,3600.108777600006,86.00259857600015,0.0005010072382271038,4.970664000007673,1,0,0,9383,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.281253 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed11,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8567.75142464113,9960.560819334567,3147.359496659628,1.255076,1.218285930629732,0.036790069370268075,2.9313021179807497,3600.3052306000027,86.00729161988896,0.00042775523653113695,4.385152899994864,1,0,0,9225,6,real_solver:StdDE | archive=6 | walltime_hit=1 | init_best=1.255076 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed12,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8334.631395259577,10054.684735418201,3191.2717303082477,1.282715,1.2167058140881393,0.06600918591186078,5.146052389802939,3600.247410600001,86.00591036433335,0.0007674959271082234,4.373096199997235,1,0,0,9447,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.282715 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed13,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8856.611928960296,9944.567706271271,3140.7222251060557,1.277368,1.2305006472945825,0.04686735270541753,3.669056427389564,3600.221446800002,86.00529011800006,0.0005449356968753327,4.64262709999457,1,0,0,9455,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.277368 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed14,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8765.662213869993,10116.917449662214,3198.231354831978,1.286205,1.240611586130424,0.04559341386957594,3.5448014795134473,3600.2403286999906,86.00574118561089,0.0005301205854523105,4.430520400012028,1,0,0,9312,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.286205 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed15,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8182.115063708383,9676.868027949675,3059.3229669601083,1.177067,1.1770672157823754,0.0,0.0,3600.1751662999886,86.00418452827752,0.0,4.3905601000005845,1,0,0,9386,1,real_solver:StdDE | archive=1 | walltime_hit=1 | init_best=1.177067 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed16,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9201.731762315194,9731.20802545952,3075.3613093544254,1.323695,1.2297815557597847,0.09391344424021542,7.094794816042624,3600.1612858000008,86.00385293855558,0.0010919678715709486,4.510413800002425,1,0,0,8698,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.323695 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed17,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8719.191552499897,9612.868195429079,3029.1256480264205,1.251331,1.196080699652508,0.05525030034749201,4.4153225923030766,3600.043275799995,86.00103381077766,0.0006424376300993726,4.460241699998733,1,0,0,9486,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.251331 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed18,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8795.573625246006,10071.8533045144,3180.852395388421,1.276407,1.237957129485223,0.03844987051477711,3.012351899885938,3600.2425349999976,86.00579389166661,0.000447061398714705,4.460257500002626,1,0,0,9360,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.276407 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed19,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8572.046945597855,10323.851274292843,3255.1803678240562,1.312336,1.2471812997656377,0.0651547002343622,4.964787998985185,3600.079684700002,86.00190357894449,0.0007575960243083942,4.387364599999273,1,0,0,9249,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.312336 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C1_2_5__S3_mixed_fleet_arc__StdDE__seed20,main,hg,200,C1_2_5,clustered,S3_mixed_fleet_arc,StdDE,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8569.05553451472,9728.2806135671,3072.5550519383714,1.289112,1.1992468885303116,0.08986511146968845,6.971086412172754,3600.203983600004,86.00487294155565,0.0010448839512937368,4.774485400004778,1,0,0,9410,1,real_solver:StdDE | archive=1 | walltime_hit=1 | init_best=1.289112 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C1_2_5.TXT
C2_2_1__S1_balanced__StdDE__seed01,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4967.832272757323,10293.554764241315,5336.096305168467,1.107807,0.9647455001796518,0.14306149982034821,12.913937158760344,3600.1451409,86.00346725483334,0.0016634387471431654,4.903296700009378,1,0,0,8291,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.107807 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed02,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4579.295701376465,10909.326133198165,5652.093923019426,1.100301,0.9826195465304005,0.11768145346959946,10.695387304891977,3600.195311800009,86.00466578188912,0.0013683147582718802,6.712352999995346,1,0,0,8233,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.100301 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed03,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5256.114597977226,10157.897138746197,5260.663255437129,1.005039,0.9721532735950064,0.032885726404993654,3.2720846061688804,3600.377099999998,86.00900849999995,0.0003823521161157633,5.897226600005524,1,0,0,8444,6,real_solver:StdDE | archive=6 | walltime_hit=1 | init_best=1.005039 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed04,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5376.038595614082,10518.2435334011,5438.126481661088,1.076349,1.0022126418446764,0.0741363581553236,6.887762069303135,3600.1226753999945,86.00293057899987,0.0008620213015558119,4.847903500020038,1,0,0,8285,7,real_solver:StdDE | archive=7 | walltime_hit=1 | init_best=1.076349 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed05,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5121.42072037664,10314.06417986999,5339.094776513974,1.012035,0.9744879541762055,0.037547045823794534,3.7100540815084986,3600.1853365999996,86.00442748544444,0.000436571080368497,6.052367900003446,1,0,0,8358,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.012035 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed06,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5061.2340511912535,10295.259236391936,5334.947559293535,1.031618,0.9701271401133047,0.061490859886695226,5.960623010328942,3600.2194176000194,86.00524164266713,0.0007149664219557248,4.937650899984874,1,0,0,8373,9,real_solver:StdDE | archive=9 | walltime_hit=1 | init_best=1.031618 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed07,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4617.811647720486,10564.272176233175,5481.291263871407,1.040771,0.9626440716058008,0.0781269283941991,7.506639634866758,3600.1989476999734,86.00475263949936,0.0009084024544745657,5.290639800019562,1,0,0,8348,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.040771 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed08,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4905.161539179335,10873.179643479405,5628.269955531157,1.02814,0.998751761646223,0.02938823835377702,2.858388775242381,3600.409302999993,86.00977779388873,0.00034168485383373644,5.325777000020025,1,0,0,8351,9,real_solver:StdDE | archive=9 | walltime_hit=1 | init_best=1.028140 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed09,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5092.094984290749,10377.222272586996,5376.413445090459,1.098323,0.9772413821527585,0.12108161784724147,11.024226739059593,3600.2662549000233,86.00636053372278,0.00140782166686109,6.024280899990117,1,0,0,8337,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.098323 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed10,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4888.425032236745,10946.58960269974,5673.644837514762,1.107767,1.0030818775122912,0.10468512248770878,9.450102998889548,3600.117376600014,86.00280399655588,0.0012172291788521345,4.93388799999957,1,0,0,8345,8,real_solver:StdDE | archive=8 | walltime_hit=1 | init_best=1.107767 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed11,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,5093.586218097672,10296.252182948694,5327.987965406812,1.060101,0.971587604976231,0.08851339502376898,8.349524717340046,3600.1217000999895,86.00290728016641,0.001029190731139173,5.1769910999864805,1,0,0,8328,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.060101 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed12,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4798.700285003341,10838.627922524249,5614.967901734542,1.070871,0.9906167190945977,0.08025428090540221,7.494299584674738,3600.2544778999873,86.00607919427748,0.000933123351944894,5.054167800000869,1,0,0,8341,8,real_solver:StdDE | archive=8 | walltime_hit=1 | init_best=1.070871 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
C2_2_1__S1_balanced__StdDE__seed13,main,hg,200,C2_2_1,clustered,S1_balanced,StdDE,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,4959.427438562185,10272.693593715168,5322.290522134887,1.061941,0.9626964040717604,0.09924459592823964,9.345584729117686,3600.1592204000044,86.00380359844455,0.0011539558923651437,5.212351599999238,1,0,0,8379,7,real_solver:StdDE | archive=7 | walltime_hit=1 | init_best=1.061941 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\C2_2_1.TXT
