run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
R109__S1_balanced__A2_NoJDE__seed19,main,solomon,100,R109,random,S1_balanced,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2892.779500610127,2012.760016892258,1070.3442658197482,0.892202,0.8344687218749168,0.05773327812508322,6.470875219410315,1800.0284886998124,26.000411503441736,0.002220475553528871,1.6528756998013705,1,0,0,12152,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.892202 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S1_balanced__A2_NoJDE__seed20,main,solomon,100,R109,random,S1_balanced,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2957.292542499827,1872.3538429101786,995.265101528272,0.93393,0.8049430126053899,0.12898698739461012,13.81120505761782,1800.0035051999148,26.000050630665434,0.004961028315940202,1.5817580001894385,1,0,0,12653,11,real_solver:A2_NoJDE | archive=11 | walltime_hit=1 | init_best=0.933930 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed01,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3260.145045660486,2090.016112006772,1102.106721568548,0.937295,0.8892105739588466,0.04808442604115337,5.130127232211136,1800.0067912000231,26.000098095111447,0.0018493940240246337,1.6346125998534262,1,0,0,13167,14,real_solver:A2_NoJDE | archive=14 | walltime_hit=1 | init_best=0.937295 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed02,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3006.939972859486,1964.28353068494,1035.6457282451106,0.89383,0.8295049532220681,0.06432504677793194,7.196563863143096,1800.0037777000107,26.000054566777933,0.0024740350683772985,1.6407883998472244,1,0,0,11490,67,real_solver:A2_NoJDE | archive=67 | walltime_hit=1 | init_best=0.893830 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed03,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3038.9608592743743,1941.980109478653,1024.899941887286,0.919904,0.8274784721879804,0.09242552781201963,10.047301437108613,1800.062311100075,26.000900049223304,0.0035547049385615615,1.5708049999084324,1,0,0,11654,10,real_solver:A2_NoJDE | archive=10 | walltime_hit=1 | init_best=0.919904 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed04,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3062.9158613848626,2018.829823367295,1066.9614383335108,0.915285,0.8501533705154882,0.06513162948451179,7.115994415347327,1800.0362438000739,26.000523521556623,0.0025050122329464707,1.598927600076422,1,0,0,13215,5,real_solver:A2_NoJDE | archive=5 | walltime_hit=1 | init_best=0.915285 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed05,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2891.735027658056,1966.374392250809,1040.854965158165,0.928321,0.8185285379485494,0.10979246205145055,11.826993254644735,1800.080857399851,26.00116794022007,0.004222597319623377,1.5711999000050128,1,0,0,13005,59,real_solver:A2_NoJDE | archive=59 | walltime_hit=1 | init_best=0.928321 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed06,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2992.8472086113857,2065.5205552680395,1091.8873631963006,0.941081,0.8546295377771235,0.08645146222287647,9.186399706600863,1800.003426700132,26.000049496779685,0.0033250499093697566,1.6193986998405308,1,0,0,13112,9,real_solver:A2_NoJDE | archive=9 | walltime_hit=1 | init_best=0.941081 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed07,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2906.316068033412,2010.4486649317787,1061.6695917651105,0.907436,0.8308587548634278,0.07657724513657227,8.43885906406317,1800.0034790998325,26.00005025366425,0.002945272966377442,1.6733637999277562,1,0,0,12009,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.907436 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed08,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3090.981882762761,2025.2547585898699,1068.784627554979,0.900405,0.8544769578964976,0.04592804210350243,5.100820420089008,1800.122444699984,26.001768645666438,0.0017663430026386682,1.7108798001427203,1,0,0,10742,7,real_solver:A2_NoJDE | archive=7 | walltime_hit=1 | init_best=0.900405 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed09,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3158.0915475086595,2208.947736275771,1167.4578182660837,0.944059,0.9093104952626893,0.034748504737310726,3.680755624098783,1800.0746851998847,26.001078786220557,0.0013364255007652192,1.8916232001502067,1,0,0,11594,13,real_solver:A2_NoJDE | archive=13 | walltime_hit=1 | init_best=0.944059 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed10,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3312.870430568776,2174.778845719915,1145.7564706276669,0.941615,0.916431390928901,0.025183609071098956,2.6745123082256503,1800.049879600061,26.000720483111994,0.0009685735088555039,1.9629635999444872,1,0,0,9958,19,real_solver:A2_NoJDE | archive=19 | walltime_hit=1 | init_best=0.941615 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed11,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3096.3892436829083,2028.5006220465355,1069.9497846480974,0.943675,0.8557687636874475,0.08790623631255257,9.315308375505609,1800.1817579001654,26.00262539189128,0.0033806677205743024,1.793093299958855,1,0,0,10009,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.943675 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed12,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2872.073280778331,1989.647383613916,1049.8723280459885,0.897628,0.8216228513495111,0.07600514865048891,8.46733264230716,1800.0666104999837,26.00096215166643,0.002923166773873314,1.8510686999652535,1,0,0,10778,19,real_solver:A2_NoJDE | archive=19 | walltime_hit=1 | init_best=0.897628 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed13,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3035.1415744029664,1981.1434009151903,1046.531704193954,0.894249,0.83734550302552,0.05690349697447994,6.363272083556139,1800.0035611998755,26.000051439553758,0.0021885917074730443,1.715946099953726,1,0,0,12386,114,real_solver:A2_NoJDE | archive=114 | walltime_hit=1 | init_best=0.894249 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed14,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3032.556055012336,1986.0526798069322,1048.8354953970938,0.917009,0.8382601176240504,0.07874888237594957,8.587580097463556,1800.0994471001904,26.00143645811386,0.003028635841054683,1.604372400091961,1,0,0,11355,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.917009 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed15,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3092.8607728612697,2078.0831661788284,1099.232985445195,0.894249,0.8688409542950813,0.025408045704918614,2.8412719169849354,1800.048814999871,26.000705105553692,0.0009772060258277963,2.0469285999424756,1,0,0,11360,12,real_solver:A2_NoJDE | archive=12 | walltime_hit=1 | init_best=0.894249 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed16,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3097.464749778608,2030.6438538104087,1073.242894607018,0.897453,0.8569356432414438,0.04051735675855617,4.514705144286795,1800.130203000037,26.001880710000535,0.0015582471595207673,1.7226181000005454,1,0,0,10684,10,real_solver:A2_NoJDE | archive=10 | walltime_hit=1 | init_best=0.897453 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed17,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3084.8755893077823,2063.269423707494,1090.6426652977984,0.908209,0.8639941722245764,0.044214827775423626,4.868353845361984,1800.0041831999552,26.00006042399935,0.0017005663469386071,1.749606099911034,1,0,0,11618,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.908209 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed18,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3286.742711653903,2145.9997472627792,1133.4100728468136,0.930952,0.9068715702481397,0.02408042975186031,2.586645686551005,1800.0723794999067,26.00104548166532,0.0009261331344864831,1.616046099923551,1,0,0,13078,17,real_solver:A2_NoJDE | archive=17 | walltime_hit=1 | init_best=0.930952 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed19,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2919.4328658224063,2019.8697948020902,1065.3648435050331,0.885776,0.8344018154377947,0.05137418456220533,5.799907037694104,1800.099778200034,26.00144124066716,0.0019758206511204584,1.5893407999537885,1,0,0,11867,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.885776 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S2_peak_dirty__A2_NoJDE__seed20,main,solomon,100,R109,random,S2_peak_dirty,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3288.094350005877,2093.3120645459276,1105.0239051440167,0.926475,0.8933530598524232,0.033121940147576856,3.5750495315660817,1800.0168973999098,26.000244073554253,0.001273908816158627,1.5940726001281291,1,0,0,13140,8,real_solver:A2_NoJDE | archive=8 | walltime_hit=1 | init_best=0.926475 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed01,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2894.6004587888533,2009.1547943938933,694.6232800889472,0.951725,0.8410637675832936,0.11066123241670645,11.627437801539989,1800.0035860000644,26.000051797778706,0.004256192767514436,1.6248943000100553,1,0,0,12621,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.951725 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed02,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2900.5897983051527,2061.1817699469875,715.9698103149268,0.907726,0.8566206312278268,0.0511053687721732,5.630043512268371,1800.1105003999546,26.001596116888233,0.0019654704481383693,1.653553199954331,1,0,0,12929,6,real_solver:A2_NoJDE | archive=6 | walltime_hit=1 | init_best=0.907726 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed03,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2913.518437600321,2024.3044543519607,706.7491482271367,0.93453,0.8496014056297246,0.08492859437027533,9.087840344373678,1800.006881600013,26.000099400889077,0.0032664719107716638,1.7086312000174075,1,0,0,12508,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.934530 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed04,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3048.7331049414342,1981.0698262908418,686.1755774516678,0.914801,0.8507776186055853,0.06402338139441466,6.9986129654880855,1800.053306600079,26.000769984223364,0.00246236482355186,1.6430224999785423,1,0,0,11656,28,real_solver:A2_NoJDE | archive=28 | walltime_hit=1 | init_best=0.914801 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed05,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3060.98299583675,2035.0658807831862,708.1376692593522,0.94202,0.8675046740772737,0.07451532592272625,7.9101638948988615,1800.0033509000205,26.000048401889185,0.002865968738631729,1.594940199982375,1,0,0,13257,6,real_solver:A2_NoJDE | archive=6 | walltime_hit=1 | init_best=0.942020 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed06,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3038.3666808952835,1951.571181224534,676.5361084319234,0.955698,0.84210213013716,0.1135958698628401,11.886168001067292,1800.0077144999523,26.000111431665978,0.004369053192767849,1.6946018000598997,1,0,0,12459,24,real_solver:A2_NoJDE | archive=24 | walltime_hit=1 | init_best=0.955698 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed07,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3096.735716995861,2109.0015421299886,729.2677886584446,0.943624,0.8891997843973383,0.05442421560266175,5.767574330735733,1800.0773759000003,26.001117651888894,0.002093149084255154,1.5497920999769121,1,0,0,13270,12,real_solver:A2_NoJDE | archive=12 | walltime_hit=1 | init_best=0.943624 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed08,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3123.361576036888,2108.278957958259,728.3261793531531,0.935218,0.8916324925954363,0.043585507404563684,4.66046498298404,1800.0333895999938,26.000482294222135,0.0016763345737724764,1.5907995000015944,1,0,0,13150,34,real_solver:A2_NoJDE | archive=34 | walltime_hit=1 | init_best=0.935218 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed09,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2992.317626841385,2138.7139229563886,739.0106431777338,0.959019,0.8855487190528204,0.07347028094717956,7.660982832162821,1800.0309050998185,26.000446406997376,0.002825731520032935,1.618675199802965,1,0,0,13160,8,real_solver:A2_NoJDE | archive=8 | walltime_hit=1 | init_best=0.959019 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed10,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3146.690604990064,2162.352672600613,747.1728125106827,0.944921,0.9084312936777225,0.03648970632227755,3.8616674115907625,1800.0070153002162,26.000101332114234,0.0014034447733942865,1.579890500055626,1,0,0,13161,15,real_solver:A2_NoJDE | archive=15 | walltime_hit=1 | init_best=0.944921 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed11,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3049.6337836878724,2053.8357749846127,711.1982267613251,0.954337,0.869967593758548,0.08436940624145195,8.840630326755846,1800.1095745000057,26.00158274277786,0.003244779638073617,1.6007324000820518,1,0,0,13207,28,real_solver:A2_NoJDE | archive=28 | walltime_hit=1 | init_best=0.954337 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed12,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3021.773845570644,1935.6280374474518,669.8916448322318,0.917343,0.8357039503920257,0.0816390496079743,8.899511917349813,1800.1063862999436,26.001536690999185,0.003139777874599037,1.558064900105819,1,0,0,11869,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.917343 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed13,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3160.7079058411814,1966.4269599177135,682.3063688152677,0.90918,0.8594505950294232,0.04972940497057676,5.469698516308846,1800.0199633999728,26.00028836022183,0.0019126482091890338,1.6057921999599785,1,0,0,12971,111,real_solver:A2_NoJDE | archive=111 | walltime_hit=1 | init_best=0.909180 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed14,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3102.2658090666114,2041.2731392641285,706.57904247197,0.947399,0.872245128567177,0.07515387143282304,7.932652602844529,1800.0900731999427,26.001301057332505,0.002890388879660668,1.5625225000549108,1,0,0,13322,34,real_solver:A2_NoJDE | archive=34 | walltime_hit=1 | init_best=0.947399 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed15,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3009.8596394114743,2177.7904774284098,750.7669337275257,0.90854,0.8970832940234373,0.011456705976562676,1.261001824527558,1800.0036022998393,26.0000520332199,0.0004406416557137887,1.5581982999574393,1,0,0,13247,27,real_solver:A2_NoJDE | archive=27 | walltime_hit=1 | init_best=0.908540 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed16,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2931.639654857712,2061.4269391285584,713.129468814068,0.911498,0.8589718619024809,0.05252613809751916,5.7626169336102935,1800.0329910998698,26.000476538109233,0.002020199053680071,1.679138399893418,1,0,0,12392,128,real_solver:A2_NoJDE | archive=128 | walltime_hit=1 | init_best=0.911498 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed17,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3062.6023886054722,2003.8254443486903,696.2482295686222,0.947658,0.8590647433149338,0.08859325668506624,9.348652856311691,1800.0738401000854,26.001066579223455,0.0034072931744983884,1.5899247999768704,1,0,0,12838,3,real_solver:A2_NoJDE | archive=3 | walltime_hit=1 | init_best=0.947658 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed18,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3238.59006526349,2086.824704998267,722.6619005011331,0.944947,0.899068950932311,0.045878049067689,4.85509230334495,1800.0670692001004,26.000968777334784,0.001764474603257137,1.5820074998773634,1,0,0,12861,18,real_solver:A2_NoJDE | archive=18 | walltime_hit=1 | init_best=0.944947 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed19,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2756.0492016237226,2073.6019115879317,719.9177082583028,0.899275,0.8441554131797465,0.05511958682025353,6.129336056295742,1800.1030949999113,26.00148914999872,0.0021198626933356334,1.584079199936241,1,0,0,13365,18,real_solver:A2_NoJDE | archive=18 | walltime_hit=1 | init_best=0.899275 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
R109__S3_mixed_fleet_arc__A2_NoJDE__seed20,main,solomon,100,R109,random,S3_mixed_fleet_arc,A2_NoJDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2927.764244163971,2049.777884748156,709.786811645085,0.941491,0.8557385256697664,0.08575247433023359,9.108156565515081,1800.0355849000625,26.000514004112013,0.003298106888066587,1.5387941000517458,1,0,0,13289,33,real_solver:A2_NoJDE | archive=33 | walltime_hit=1 | init_best=0.941491 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\r109.txt
RC101__S1_balanced__A2_NoJDE__seed01,main,solomon,100,RC101,mixed,S1_balanced,A2_NoJDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4161.305579849542,2972.1850915615705,1557.636813207181,0.889583,0.888221418301355,0.0013615816986449758,0.15305842160259087,1800.03423390002,26.000494489666956,5.236753090161773e-05,1.6320015999954194,1,0,0,13122,36,real_solver:A2_NoJDE | archive=36 | walltime_hit=1 | init_best=0.889583 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
RC101__S1_balanced__A2_NoJDE__seed02,main,solomon,100,RC101,mixed,S1_balanced,A2_NoJDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4339.73686242674,3017.1186504066422,1580.7685153481343,0.958128,0.9101744087215127,0.047953591278487306,5.0049253626328944,1800.0036946998443,26.00005336788664,0.0018443651095622776,1.5802841000258923,1,0,0,13098,56,real_solver:A2_NoJDE | archive=56 | walltime_hit=1 | init_best=0.958128 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
RC101__S1_balanced__A2_NoJDE__seed03,main,solomon,100,RC101,mixed,S1_balanced,A2_NoJDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4305.896671213205,2987.9235481515334,1565.5121696391584,0.907381,0.901981315971038,0.00539968402896196,0.5950845376927619,1800.11198409996,26.001617548110534,0.00020766723527761217,1.681695400038734,1,0,0,13256,4,real_solver:A2_NoJDE | archive=4 | walltime_hit=1 | init_best=0.907381 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
RC101__S1_balanced__A2_NoJDE__seed04,main,solomon,100,RC101,mixed,S1_balanced,A2_NoJDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3969.9737309046277,3011.1521715780164,1577.7427734968073,0.919073,0.8815038617086359,0.0375691382913641,4.08772081122654,1800.1181709000375,26.001706913000543,0.0014448720007908397,1.5429382999427617,1,0,0,13172,78,real_solver:A2_NoJDE | archive=78 | walltime_hit=1 | init_best=0.919073 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
RC101__S1_balanced__A2_NoJDE__seed05,main,solomon,100,RC101,mixed,S1_balanced,A2_NoJDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4116.091532061928,2892.6533292357417,1516.0439724293392,0.91933,0.8693932730810303,0.049936726918969665,5.431860911638875,1800.0413244001102,26.00059690800159,0.0019205992499195977,1.516431099968031,1,0,0,13232,100,real_solver:A2_NoJDE | archive=100 | walltime_hit=1 | init_best=0.919330 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
RC101__S1_balanced__A2_NoJDE__seed06,main,solomon,100,RC101,mixed,S1_balanced,A2_NoJDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4060.181219945464,2915.6679957351953,1524.6482670585574,0.916399,0.8690852246846491,0.04731377531535086,5.163010360699964,1800.0304698001128,26.00044011933496,0.0018197297852726136,1.5648131999187171,1,0,0,13161,36,real_solver:A2_NoJDE | archive=36 | walltime_hit=1 | init_best=0.916399 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
RC101__S1_balanced__A2_NoJDE__seed07,main,solomon,100,RC101,mixed,S1_balanced,A2_NoJDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4048.4326289737187,2890.1314377138624,1512.1908241263052,0.909772,0.863408072103649,0.04636392789635102,5.09621398508099,1800.0884308000095,26.001277333777914,0.0017831403934959863,1.5423882000613958,1,0,0,13218,22,real_solver:A2_NoJDE | archive=22 | walltime_hit=1 | init_best=0.909772 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
RC101__S1_balanced__A2_NoJDE__seed08,main,solomon,100,RC101,mixed,S1_balanced,A2_NoJDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,4160.746564917801,3032.8743256511234,1584.6936136698455,0.913108,0.8991326613077129,0.013975338692287176,1.5305241759230206,1800.0828632998746,26.001196914331523,0.0005374882832637659,1.5617529000155628,1,0,0,13090,46,real_solver:A2_NoJDE | archive=46 | walltime_hit=1 | init_best=0.913108 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc101.txt
