run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C104__S3_mixed_fleet_arc__HGS_MS__seed16,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2300.627504625939,2181.6614635123433,742.1147475603736,0.6746394403526654,0.6746394403526654,0.0,0.0,1800.0508663998917,26.000734736887324,0.0,1800.0508663998917,12506,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__HGS_MS__seed17,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2409.875262179082,2231.87222182642,757.8507870471133,0.6960262199743809,0.6960262199743809,0.0,0.0,1800.1086568000028,26.00156948711115,0.0,1800.1086568000028,12667,0,0,0,9,real_solver:HGS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__HGS_MS__seed18,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2324.457764926078,2091.430522313823,712.8240321161148,0.6603257881627621,0.6603257881627621,0.0,0.0,1800.0544764000224,26.000786881333656,0.0,1800.0544764000224,13002,0,0,0,12,real_solver:HGS_MS | archive=12 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__HGS_MS__seed19,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2598.770610338126,2303.3185816505415,789.1828719186111,0.7327037812693376,0.7327037812693376,0.0,0.0,1800.0036600000458,26.00005286666733,0.0,1800.0036600000458,12879,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__HGS_MS__seed20,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2347.8347217854807,1882.963966229571,641.8023055637973,0.6227931039034639,0.6227931039034639,0.0,0.0,1800.077447299962,26.001118683221673,0.0,1800.077447299962,12822,0,0,0,59,real_solver:HGS_MS | archive=59 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C109__S1_balanced__HGS_MS__seed01,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2575.9312840771886,2456.2007341962153,1299.6273488677957,0.8195370802331691,0.8195370802331691,0.0,0.0,1800.0233579999767,26.000337393332998,0.0,1800.0233579999767,13107,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed02,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2497.7734325078054,2332.2031875605007,1233.4514453531397,0.7839611727191311,0.7839611727191311,0.0,0.0,1800.0798166999593,26.0011529078883,0.0,1800.0798166999593,12822,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed03,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2439.1222521789537,2583.412878627997,1365.186160828946,0.8308374458083881,0.8308374458083881,0.0,0.0,1800.118527200073,26.00171205955661,0.0,1800.118527200073,12885,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed04,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2489.7906393643584,2395.667364306242,1267.1849266876857,0.7966742284972081,0.7966742284972081,0.0,0.0,1800.0180152999237,26.000260220998896,0.0,1800.0180152999237,12908,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed05,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2454.3304278610044,2220.40152770884,1174.8043055511246,0.7551706881658881,0.7551706881658881,0.0,0.0,1800.0102235000813,26.00014767277895,0.0,1800.0102235000813,13112,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed06,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2351.724856754526,2514.411902113561,1330.9421411232815,0.8065607773070095,0.8065607773070095,0.0,0.0,1800.0974153999705,26.001407111332906,0.0,1800.0974153999705,12813,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed07,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2507.4125417187006,2386.8687434832814,1259.1737529588765,0.7961178443564814,0.7961178443564814,0.0,0.0,1800.0839682000224,26.001212874000323,0.0,1800.0839682000224,12918,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed08,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2576.2751844543372,2482.851605159128,1315.7737869937885,0.82569823280962,0.82569823280962,0.0,0.0,1800.0069972999627,26.00010107211057,0.0,1800.0069972999627,13076,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed09,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2563.829058748443,2477.126295624521,1305.6440622961986,0.8216151379353697,0.8216151379353697,0.0,0.0,1800.0914188000606,26.001320493778653,0.0,1800.0914188000606,13359,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed10,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2680.261450204521,2306.084040570934,1218.7886348975608,0.79899019555886,0.79899019555886,0.0,0.0,1800.0643669000128,26.000929744111296,0.0,1800.0643669000128,13034,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed11,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2541.741404813287,2402.9753645644155,1272.7414792916222,0.8045012231882488,0.8045012231882488,0.0,0.0,1800.0935705000302,26.001351573889323,0.0,1800.0935705000302,13032,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed12,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2367.6976209815857,2402.8100561849046,1270.8150646295508,0.7842618673185032,0.7842618673185032,0.0,0.0,1800.1042086000089,26.00150523533346,0.0,1800.1042086000089,13058,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed13,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2553.654493080164,2396.4510398252564,1265.8534148253907,0.8037651534003691,0.8037651534003691,0.0,0.0,1800.087991999928,26.001270995554513,0.0,1800.087991999928,12956,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed14,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2518.5330045047162,2373.782527984516,1252.5223663532747,0.7946376729030997,0.7946376729030997,0.0,0.0,1800.1024847000372,26.001480334556092,0.0,1800.1024847000372,13167,0,0,0,12,real_solver:HGS_MS | archive=12 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed15,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2503.021708831757,2346.8406712735796,1238.120777505373,0.7870707312465891,0.7870707312465891,0.0,0.0,1800.0266916999826,26.000385546777526,0.0,1800.0266916999826,13046,0,0,0,11,real_solver:HGS_MS | archive=11 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed16,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2347.4261506223947,2358.6079251701585,1251.547239164096,0.7733205954682504,0.7733205954682504,0.0,0.0,1800.0179231000366,26.00025888922275,0.0,1800.0179231000366,13001,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed17,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2299.731778338131,2298.193089075595,1217.0376659922492,0.7544322782483572,0.7544322782483572,0.0,0.0,1800.0536141999764,26.000774427332992,0.0,1800.0536141999764,13132,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed18,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2267.1806261099287,2230.0948946262297,1182.017065746572,0.7363442150832142,0.7363442150832142,0.0,0.0,1800.0538913999917,26.000778431333213,0.0,1800.0538913999917,13008,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed19,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2544.6771040282283,2354.2046959044096,1244.7741230706845,0.7939528673921857,0.7939528673921857,0.0,0.0,1800.0540777000133,26.000781122333525,0.0,1800.0540777000133,13028,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__HGS_MS__seed20,main,solomon,100,C109,clustered,S1_balanced,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2462.042675269397,2276.140022963607,1203.8763607119504,0.7679013276895456,0.7679013276895456,0.0,0.0,1800.0750627000816,26.00108423900118,0.0,1800.0750627000816,12924,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed01,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2307.3804168900415,2192.9348870707145,1148.077444387933,0.6795586188860229,0.6795586188860229,0.0,0.0,1800.011771599995,26.00017003422215,0.0,1800.011771599995,13112,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed02,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2596.378370601783,2565.199401736673,1337.2976140597,0.7828107031340584,0.7828107031340584,0.0,0.0,1800.0042463999707,26.000061336888464,0.0,1800.0042463999707,12964,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed03,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2353.9384041788567,2407.751339156523,1266.6018322966502,0.7279808393973844,0.7279808393973844,0.0,0.0,1800.0355693000602,26.000513778778647,0.0,1800.0355693000602,12836,0,0,0,13,real_solver:HGS_MS | archive=13 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed04,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2594.9363156028135,2512.8807268767864,1311.0133046323983,0.7725681441853869,0.7725681441853869,0.0,0.0,1800.048934899969,26.000706837443996,0.0,1800.048934899969,12879,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed05,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2493.9958655556825,2358.1456189667374,1231.7351463325185,0.7315941188470246,0.7315941188470246,0.0,0.0,1800.07378039998,26.0010657168886,0.0,1800.07378039998,12983,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed06,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2385.9714447338442,2437.720309852926,1282.0486010609525,0.7372757028046558,0.7372757028046558,0.0,0.0,1800.0717139000772,26.00103586744556,0.0,1800.0717139000772,13068,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed07,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2408.4734659399464,2575.7499625858973,1347.8651082028914,0.7656424090789905,0.7656424090789905,0.0,0.0,1800.1136621000478,26.00164178588958,0.0,1800.1136621000478,13140,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed08,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2440.690254456802,2251.023207168204,1177.412463277629,0.7051152786195605,0.7051152786195605,0.0,0.0,1800.1055483999662,26.001524587999512,0.0,1800.1055483999662,13116,0,0,0,50,real_solver:HGS_MS | archive=50 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed09,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2371.420855350801,2482.3131466032273,1295.7557655928106,0.7426699839937605,0.7426699839937605,0.0,0.0,1800.1003582000267,26.00144961844483,0.0,1800.1003582000267,13037,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed10,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2410.797301602593,2421.5161300592986,1269.3533944091776,0.7359607828764716,0.7359607828764716,0.0,0.0,1800.1082839000737,26.001564100778843,0.0,1800.1082839000737,12826,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed11,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2481.696481746033,2230.375236701787,1170.0601547380588,0.7061111151038291,0.7061111151038291,0.0,0.0,1800.045700800023,26.000660122667,0.0,1800.045700800023,12939,0,0,0,8,real_solver:HGS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed12,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2541.2740826612926,2346.1876888141937,1227.0786885359792,0.734624684244773,0.734624684244773,0.0,0.0,1800.0692255999893,26.00099992533318,0.0,1800.0692255999893,13021,0,0,0,9,real_solver:HGS_MS | archive=9 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed13,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2500.690602905703,2324.0549361308763,1218.0996606065205,0.7263989958203599,0.7263989958203599,0.0,0.0,1800.091841800022,26.001326603778093,0.0,1800.091841800022,13034,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed14,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2598.1482024818624,2446.782032504222,1273.8297794105624,0.759419035618131,0.759419035618131,0.0,0.0,1800.1081059999997,26.001561531111108,0.0,1800.1081059999997,12859,0,0,0,22,real_solver:HGS_MS | archive=22 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed15,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2478.2303744066658,2287.799557630544,1196.8158970923862,0.7164157771118086,0.7164157771118086,0.0,0.0,1800.0365683999844,26.000528210221997,0.0,1800.0365683999844,12942,0,0,0,2,real_solver:HGS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed16,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2526.736047140555,2353.7720965498734,1231.8834980937734,0.7347120402063615,0.7347120402063615,0.0,0.0,1800.0685881999088,26.000990718443127,0.0,1800.0685881999088,13222,0,0,0,6,real_solver:HGS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed17,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2683.8984410273,2283.1520741590157,1196.6074727126922,0.7380256084079297,0.7380256084079297,0.0,0.0,1800.0489418000216,26.000706937111424,0.0,1800.0489418000216,13128,0,0,0,19,real_solver:HGS_MS | archive=19 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed18,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2383.446787477315,2476.806420549095,1299.7338966819746,0.7441726230779401,0.7441726230779401,0.0,0.0,1800.0209088999545,26.000302017443786,0.0,1800.0209088999545,13042,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed19,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2558.524503707864,2472.532955073177,1284.8620379699591,0.7597661936165235,0.7597661936165235,0.0,0.0,1800.1008717999794,26.001457037110814,0.0,1800.1008717999794,13104,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__HGS_MS__seed20,main,solomon,100,C109,clustered,S2_peak_dirty,HGS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2394.478872686091,2514.757255809924,1314.3676762921393,0.7518398294993531,0.7518398294993531,0.0,0.0,1800.091396600008,26.00132017311123,0.0,1800.091396600008,13058,0,0,0,10,real_solver:HGS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed01,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2470.7374714124576,2274.146494088744,778.8176343071176,0.6855568979401375,0.6855568979401375,0.0,0.0,1800.0617782999761,26.00089235322188,0.0,1800.0617782999761,13481,0,0,0,23,real_solver:HGS_MS | archive=23 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed02,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2555.496976772839,2461.8832745569857,839.5368443004346,0.7285409413034264,0.7285409413034264,0.0,0.0,1800.0554085000185,26.00080034500027,0.0,1800.0554085000185,13070,0,0,0,12,real_solver:HGS_MS | archive=12 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed03,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2575.706922246181,2395.3597975478287,813.7307130648501,0.7174575362808913,0.7174575362808913,0.0,0.0,1800.0149690000108,26.000216218889044,0.0,1800.0149690000108,13300,0,0,0,13,real_solver:HGS_MS | archive=13 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed04,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2602.69117639089,2506.561056519695,852.3862273594726,0.7411949189508936,0.7411949189508936,0.0,0.0,1800.1128894999856,26.001630626110902,0.0,1800.1128894999856,13201,0,0,0,4,real_solver:HGS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed05,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2371.407607007988,2369.3887936079022,815.1036070219737,0.6937850628664451,0.6937850628664451,0.0,0.0,1800.0322011000244,26.000465127000354,0.0,1800.0322011000244,13164,0,0,0,7,real_solver:HGS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed06,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2372.557882383424,2503.571558004321,853.29164192994,0.7167822168362776,0.7167822168362776,0.0,0.0,1800.0673982999288,26.00097353099897,0.0,1800.0673982999288,13165,0,0,0,1,real_solver:HGS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed07,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2560.2277348897164,2447.6059592313404,832.9196355286113,0.7259082357284701,0.7259082357284701,0.0,0.0,1800.0684013999999,26.00098802022222,0.0,1800.0684013999999,13016,0,0,0,5,real_solver:HGS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed08,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2541.5136347909533,2372.616714035593,814.075914590889,0.7118259437595494,0.7118259437595494,0.0,0.0,1800.0306803999702,26.000443161332903,0.0,1800.0306803999702,12828,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed09,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2598.2181441010143,2477.5093500435482,841.2290905629177,0.7349764175299235,0.7349764175299235,0.0,0.0,1800.0032408001134,26.000046811557194,0.0,1800.0032408001134,13064,0,0,0,22,real_solver:HGS_MS | archive=22 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed10,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2419.925002682147,2183.4398262528366,747.341139801261,0.6631576222417827,0.6631576222417827,0.0,0.0,1800.046744100051,26.000675192556294,0.0,1800.046744100051,13353,0,0,0,3,real_solver:HGS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__HGS_MS__seed11,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,HGS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2501.461935697843,2260.2359432860326,774.2054249893552,0.6862618829104528,0.6862618829104528,0.0,0.0,1800.0442747999914,26.000639524888765,0.0,1800.0442747999914,13201,0,0,0,13,real_solver:HGS_MS | archive=13 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
