run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
R1_2_1__S1_balanced__A1_NoSeed__seed18,main,hg,200,R1_2_1,random,S1_balanced,A1_NoSeed,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9308.359603992274,9882.899258738968,5097.2933907277275,1.132754,0.9855951873884322,0.14715881261156782,12.991241929983723,3600.03280600009,86.00078369889104,0.0017111333906770596,4.485210399958305,1,0,0,7149,40,real_solver:A1_NoSeed | archive=40 | walltime_hit=1 | init_best=1.132754 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S1_balanced__A1_NoSeed__seed19,main,hg,200,R1_2_1,random,S1_balanced,A1_NoSeed,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9318.772899683712,9927.282052471879,5119.530860660683,1.13864,0.9889308059343721,0.149709194065628,13.148070862224056,3600.070144199999,86.00167566699997,0.0017407706641124608,4.628323000040837,1,0,0,7179,48,real_solver:A1_NoSeed | archive=48 | walltime_hit=1 | init_best=1.138640 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S1_balanced__A1_NoSeed__seed20,main,hg,200,R1_2_1,random,S1_balanced,A1_NoSeed,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8910.70120479104,9755.11323111556,5031.856975874156,1.116914,0.9636308523044961,0.15328314769550389,13.723809326009334,3600.068097200012,86.00162676644473,0.0017823284681785857,4.567407900001854,1,0,0,7229,1,real_solver:A1_NoSeed | archive=1 | walltime_hit=1 | init_best=1.116914 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed01,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9197.330847065223,9670.314071606374,4852.369074655784,1.090432,0.9673933755414063,0.12303862445859381,11.283475215198546,3600.057377799996,86.0013706918888,0.0014306588775124974,4.515379399992526,1,0,0,7240,57,real_solver:A1_NoSeed | archive=57 | walltime_hit=1 | init_best=1.090432 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed02,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9209.393043782235,9893.103635842168,4966.116763288736,1.091504,0.9831467428744576,0.10835725712554245,9.92733486322931,3600.132415800006,86.00316326633347,0.001259921763458666,4.384247900103219,1,0,0,7136,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.091504 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed03,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9016.989613881222,9482.879018536853,4761.285170051659,1.080567,0.9487756427021653,0.13179135729783475,12.196500290850521,3600.1226506000385,86.00292998655648,0.0015324054345408427,4.369614899973385,1,0,0,7316,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.080567 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed04,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9144.53013148017,9893.588833770114,4964.006621900061,1.129187,0.9808556061666974,0.14833139383330252,13.136123054312751,3600.0948987000156,86.00226702450037,0.001724738183832361,4.36630619992502,1,0,0,7139,37,real_solver:A1_NoSeed | archive=37 | walltime_hit=1 | init_best=1.129187 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed05,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8937.807861839392,9668.351623323299,4855.210191952675,1.121106,0.9588610906103767,0.16224490938962322,14.471861660683578,3600.0461066999706,86.00110143783263,0.0018865445520707049,4.517304599983618,1,0,0,7277,42,real_solver:A1_NoSeed | archive=42 | walltime_hit=1 | init_best=1.121106 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed06,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9330.675486558412,9583.981162018425,4819.125202637253,1.084155,0.966631121427353,0.11752387857264701,10.84013619571436,3600.0138563999208,86.0003310139981,0.0013665514677323495,4.440844399970956,1,0,0,7342,80,real_solver:A1_NoSeed | archive=80 | walltime_hit=1 | init_best=1.084155 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed07,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8862.784203104478,9449.796382269276,4744.6623564492775,1.120926,0.9413695053437325,0.17955649465626755,16.01858594200398,3600.322995299939,86.00771599883188,0.002087678908468005,4.468812800012529,1,0,0,7353,50,real_solver:A1_NoSeed | archive=50 | walltime_hit=1 | init_best=1.120926 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed08,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8754.54677652477,9289.821686762314,4661.399339554501,1.12528,0.9266275519155611,0.19865244808443894,17.65360159999635,3600.180229499936,86.00430548249847,0.0023097965499513733,4.310087000019848,1,0,0,7409,22,real_solver:A1_NoSeed | archive=22 | walltime_hit=1 | init_best=1.125280 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed09,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9201.72003247333,9802.865239421404,4919.818535344335,1.11881,0.9766576383148159,0.1421523616851842,12.70567493007608,3600.192405799986,86.00459636077744,0.0016528461000953321,4.463848200044595,1,0,0,7250,109,real_solver:A1_NoSeed | archive=109 | walltime_hit=1 | init_best=1.118810 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed10,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9439.543023289487,9511.614756059831,4766.610556746971,1.089583,0.9642174229428625,0.12536557705713747,11.50583085980026,3600.260684100096,86.00622745350229,0.0014576337175690457,4.31057980004698,1,0,0,7293,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.089583 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed11,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9471.62203705849,9364.325746490502,4699.671101614972,1.088402,0.9557012988352803,0.13270070116471977,12.192250764397691,3600.005198800005,86.00012419355568,0.0015430291805865037,4.434684899984859,1,0,0,7304,48,real_solver:A1_NoSeed | archive=48 | walltime_hit=1 | init_best=1.088402 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed12,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9156.932149485916,9585.697203317579,4815.522478033057,1.089377,0.9606477589349001,0.12872924106509998,11.816776108280235,3600.116720500053,86.00278832305682,0.0014968031104008806,4.489755699993111,1,0,0,7294,98,real_solver:A1_NoSeed | archive=98 | walltime_hit=1 | init_best=1.089377 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed13,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9136.046553730137,9689.182589585169,4861.601065069484,1.106486,0.966621471266827,0.13986452873317312,12.640424617498379,3600.2562820999883,86.00612229461083,0.0016262159599995949,4.407630300032906,1,0,0,7305,2,real_solver:A1_NoSeed | archive=2 | walltime_hit=1 | init_best=1.106486 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed14,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8861.191451443694,9607.45019930707,4825.944910416248,1.107307,0.9522330457279091,0.15507395427209092,14.00460344530387,3600.3037064999808,86.00725521083288,0.0018030334056348175,4.4094348000362515,1,0,0,7314,30,real_solver:A1_NoSeed | archive=30 | walltime_hit=1 | init_best=1.107307 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed15,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9177.439673999363,9685.63171265269,4858.3727530748,1.09736,0.9676614906887938,0.12969850931120608,11.819139508566568,3600.3149539000588,86.00752389872362,0.0015079902714549703,4.31315539998468,1,0,0,7053,3,real_solver:A1_NoSeed | archive=3 | walltime_hit=1 | init_best=1.097360 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed16,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9574.413091932252,9601.334249435331,4819.47220983992,1.099077,0.9753793462046693,0.12369765379533082,11.254684957953884,3600.099449399975,86.00237573566608,0.0014383050786355442,4.452918000053614,1,0,0,7267,32,real_solver:A1_NoSeed | archive=32 | walltime_hit=1 | init_best=1.099077 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed17,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9137.2768613098,9569.582130077875,4806.257785952966,1.086927,0.9588110183615489,0.12811598163845106,11.786990445397995,3600.2444012999767,86.00583847549944,0.0014896195875695993,4.478064199909568,1,0,0,7393,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.086927 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed18,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8885.962881258158,9610.333986154474,4827.4374855818805,1.15346,0.9532595926619364,0.20020040733806355,17.356510614851278,3600.3265208000084,86.00780021911132,0.002327700590272487,4.471826600027271,1,0,0,7222,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.153460 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed19,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9096.987065366457,10060.881533612202,5049.508372735206,1.150972,0.9908024345351442,0.16016956546485595,13.91602623390108,3600.259059400065,86.00618864122377,0.001862302794662904,4.461276399902999,1,0,0,7142,49,real_solver:A1_NoSeed | archive=49 | walltime_hit=1 | init_best=1.150972 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S2_peak_dirty__A1_NoSeed__seed20,main,hg,200,R1_2_1,random,S2_peak_dirty,A1_NoSeed,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9286.504353515907,9478.790920647789,4754.44693709238,1.124045,0.9571625847101135,0.16688241528988645,14.84659558023802,3600.270040899981,86.0064509770551,0.0019403476529267268,4.3601496000774205,1,0,0,7206,77,real_solver:A1_NoSeed | archive=77 | walltime_hit=1 | init_best=1.124045 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed01,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9711.272577413685,10135.514357088934,3212.68872239561,1.090288,1.0165955123032164,0.07369248769678349,6.758992825453779,3600.26574860001,86.00634843877802,0.0008568261417265039,4.632261999999173,1,0,0,7200,85,real_solver:A1_NoSeed | archive=85 | walltime_hit=1 | init_best=1.090288 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed02,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9064.612974702539,9514.860916087222,3014.991645075949,1.091785,0.9525051310801964,0.1392798689198036,12.757078446745798,3600.01613429992,86.00038543049808,0.0016195261012215318,4.358061400009319,1,0,0,7087,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.091785 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed03,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9158.732485253226,9640.529637570282,3055.012034008062,1.139178,0.9642527822058159,0.17492521779418413,15.355389394298708,3600.089426200022,86.00213629255609,0.002033963635497794,4.335364900063723,1,0,0,7264,11,real_solver:A1_NoSeed | archive=11 | walltime_hit=1 | init_best=1.139178 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed04,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8905.491676125408,9517.045317538426,3015.403337608583,1.123722,0.947315242215559,0.17640675778444115,15.69843411310281,3600.147538299905,86.00352452605328,0.0020511573072915373,4.3696590000763535,1,0,0,7275,13,real_solver:A1_NoSeed | archive=13 | walltime_hit=1 | init_best=1.123722 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed05,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8877.269327210326,9521.617294365451,3019.5606926957335,1.109117,0.94697811222941,0.16213888777058993,14.61873614511273,3600.220361899934,86.00526420094286,0.0018852205068723275,4.307320600026287,1,0,0,7226,4,real_solver:A1_NoSeed | archive=4 | walltime_hit=1 | init_best=1.109117 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed06,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9438.567369703751,9719.93760370959,3078.9621952784764,1.084566,0.9788837415543802,0.10568225844561974,9.744197996767348,3600.2950778000522,86.00704908077903,0.0012287627534617713,4.522515500080772,1,0,0,7219,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.084566 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed07,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9141.622025551043,9970.823698696468,3162.001980847426,1.121599,0.9864994811301543,0.13509951886984572,12.04526028195868,3600.247490799986,86.00591228022188,0.0015708166483912006,4.402071399963461,1,0,0,7224,87,real_solver:A1_NoSeed | archive=87 | walltime_hit=1 | init_best=1.121599 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed08,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9004.75466588098,9898.792071243108,3135.4684502117166,1.125536,0.9766117564258324,0.14892424357416767,13.231406509802232,3600.1121968999505,86.0026802592766,0.0017316232834278917,4.788649199996144,1,0,0,7203,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.125536 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed09,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9157.95823938923,9710.089538831093,3077.304542125,1.126029,0.9690064928764134,0.15702250712358656,13.944801343800789,3600.209505100036,86.00500484405642,0.0018257368557597143,5.104127199971117,1,0,0,7364,25,real_solver:A1_NoSeed | archive=25 | walltime_hit=1 | init_best=1.126029 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed10,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9159.467416346686,9711.817468550418,3073.8094368935144,1.099942,0.9687389302219303,0.13120306977806973,11.928180738445276,3600.118094699923,86.00282115116482,0.001525567045614209,4.374983599991538,1,0,0,7245,58,real_solver:A1_NoSeed | archive=58 | walltime_hit=1 | init_best=1.099942 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed11,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9406.111118934092,9736.459694262045,3087.2234613788505,1.088634,0.9792560238894866,0.10937797611051348,10.04726805432436,3600.0050712999655,86.0001211477214,0.0012718351398905148,4.378353100037202,1,0,0,7157,128,real_solver:A1_NoSeed | archive=128 | walltime_hit=1 | init_best=1.088634 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed12,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8874.659741541105,10048.172542724033,3183.4573785119705,1.101522,0.9825478734385674,0.11897412656143247,10.800885189894753,3600.0144367999164,86.00034487910912,0.0013834145284960736,4.482351399958134,1,0,0,7172,66,real_solver:A1_NoSeed | archive=66 | walltime_hit=1 | init_best=1.101522 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed13,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9391.065466938746,9967.551326987903,3158.5641041190415,1.106372,0.9943393488998717,0.11203265110012817,10.126128562556552,3600.267830400029,86.00639817066737,0.0013026083347638328,4.391420700005256,1,0,0,7186,2,real_solver:A1_NoSeed | archive=2 | walltime_hit=1 | init_best=1.106372 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed14,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9393.14638113802,9858.261834044428,3124.372290269856,1.112853,0.9869892221810659,0.1258637778189342,11.310009302121143,3600.2250870999414,86.00537708072082,0.0014634407997630668,4.359990199911408,1,0,0,7246,52,real_solver:A1_NoSeed | archive=52 | walltime_hit=1 | init_best=1.112853 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed15,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9039.893634967008,9534.422866689396,3024.520997845121,1.087795,0.9533761104697871,0.13441888953021297,12.357005642626872,3600.141917400062,86.00339024900148,0.0015629487295911989,4.3600892999675125,1,0,0,7279,44,real_solver:A1_NoSeed | archive=44 | walltime_hit=1 | init_best=1.087795 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed16,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9443.012338343946,9662.77007560972,3063.1394304073015,1.123851,0.9753734127166082,0.14847758728339178,13.211501104985606,3600.141965500079,86.00339139805745,0.0017264154921075058,4.47759100003168,1,0,0,7325,91,real_solver:A1_NoSeed | archive=91 | walltime_hit=1 | init_best=1.123851 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed17,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9202.78905160253,10183.908468414473,3231.9298168912615,1.080261,1.0033582565545407,0.07690274344545922,7.118903991300179,3600.2356609000126,86.00562967705585,0.00089415941414792,4.319462799932808,1,0,0,7159,12,real_solver:A1_NoSeed | archive=12 | walltime_hit=1 | init_best=1.080261 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed18,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9444.11272190079,9511.253316941069,3012.4319641239213,1.153779,0.9647674247061925,0.18901157529380763,16.381956622005394,3600.0052122999914,86.00012451605535,0.002197805832926685,4.444508400047198,1,0,0,7226,4,real_solver:A1_NoSeed | archive=4 | walltime_hit=1 | init_best=1.153779 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed19,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8977.986060076671,9839.05678973,3110.0173031116806,1.135958,0.9709339835691525,0.16502401643084752,14.527299110605103,3600.092142299982,86.00220117716623,0.0019188347992500192,4.310204699984752,1,0,0,7209,75,real_solver:A1_NoSeed | archive=75 | walltime_hit=1 | init_best=1.135958 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_1__S3_mixed_fleet_arc__A1_NoSeed__seed20,main,hg,200,R1_2_1,random,S3_mixed_fleet_arc,A1_NoSeed,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,9178.355169371325,9856.512236982573,3120.210129737733,1.12135,0.9793143729512591,0.14203562704874095,12.666484777165108,3600.1410061999923,86.00336848144426,0.001651512371627467,4.472658300073817,1,0,0,7215,18,real_solver:A1_NoSeed | archive=18 | walltime_hit=1 | init_best=1.121350 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_1.TXT
R1_2_5__S1_balanced__A1_NoSeed__seed01,main,hg,200,R1_2_5,random,S1_balanced,A1_NoSeed,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8626.64813848177,10194.025168519247,5260.841719412501,0.993525,0.8980931037788747,0.09543189622112525,9.605384486663672,3600.2348663000157,86.00561069494482,0.0011096008208070834,4.422112900065258,1,0,0,7140,34,real_solver:A1_NoSeed | archive=34 | walltime_hit=1 | init_best=0.993525 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_5.TXT
R1_2_5__S1_balanced__A1_NoSeed__seed02,main,hg,200,R1_2_5,random,S1_balanced,A1_NoSeed,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8072.898592497244,9387.039963410896,4848.4995672492505,1.009781,0.8316921663606284,0.17808883363937167,17.636381912451476,3600.0442666000454,86.00105747988998,0.002070774928331724,4.521044099936262,1,0,0,7176,1,real_solver:A1_NoSeed | archive=1 | walltime_hit=1 | init_best=1.009781 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_5.TXT
R1_2_5__S1_balanced__A1_NoSeed__seed03,main,hg,200,R1_2_5,random,S1_balanced,A1_NoSeed,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8261.645297256066,10003.832496773635,5162.288889676403,0.980339,0.8742692729705093,0.10606972702949069,10.819698801077045,3600.190997500089,86.00456271805768,0.0012333034862023673,4.423089099931531,1,0,0,7116,4,real_solver:A1_NoSeed | archive=4 | walltime_hit=1 | init_best=0.980339 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_5.TXT
R1_2_5__S1_balanced__A1_NoSeed__seed04,main,hg,200,R1_2_5,random,S1_balanced,A1_NoSeed,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8116.941577401364,9769.922382787467,5045.5437873112005,1.022815,0.8557265820656256,0.16708841793437446,16.336132920848293,3600.027314600069,86.00065251544609,0.001942873839292843,4.408919399953447,1,0,0,7152,9,real_solver:A1_NoSeed | archive=9 | walltime_hit=1 | init_best=1.022815 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_5.TXT
R1_2_5__S1_balanced__A1_NoSeed__seed05,main,hg,200,R1_2_5,random,S1_balanced,A1_NoSeed,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,8708.20317448707,10011.915680726324,5173.127867208456,1.008477,0.8905434907093749,0.11793350929062518,11.694219034308682,3600.1445808999706,86.00345387705485,0.0013712648036114403,4.505230300012045,1,0,0,7166,43,real_solver:A1_NoSeed | archive=43 | walltime_hit=1 | init_best=1.008477 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\R1_2_5.TXT
