run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
RC1_2_5__S1_balanced__ALNS_MS__seed09,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7077.5325267657845,8479.328969120068,4381.218592074765,0.8764852578775812,0.8764852578775812,0.0,0.0,3600.6101840001065,86.01457661778032,0.0,0.8646901999600232,1,0,0,72,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed10,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7327.01695546628,8499.758467420806,4389.234120293947,0.8875322270844567,0.8875322270844567,0.0,0.0,3600.6088820998557,86.01454551682988,0.0,1.1916038999333978,1,0,0,191,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed11,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7830.377908294581,8535.76740602032,4407.682633181512,0.9097927128562722,0.9097927128562722,0.0,0.0,3600.793938100105,86.01896629905806,0.0,1.1912826001644135,1,0,0,39,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed12,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7401.059941552681,8658.547949106282,4470.589277467099,0.9016061196572386,0.9016061196572386,0.0,0.0,3601.0002994001843,86.02389604122662,0.0,1.132842699997127,1,0,0,94,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed13,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7354.243495363275,8195.003380033302,4229.523015574172,0.8669127966527516,0.8669127966527516,0.0,0.0,3600.65498630004,86.0156468949454,0.0,1.1012668998446316,1,0,0,81,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed14,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7173.508401103484,8412.803427571105,4345.201565247519,0.8754336603708971,0.8754336603708971,0.0,0.0,3600.9303922001272,86.02222603589193,0.0,1.3382520999293774,1,0,0,149,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed15,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7665.961643594136,8692.685634965124,4487.153305905436,0.9143262070809541,0.9143262070809541,0.0,0.0,3600.700955899898,86.01674505760867,0.0,1.184417299926281,1,0,0,125,6,real_solver:ALNS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed16,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7670.979614106065,8658.606363733417,4466.74917712738,0.9119235610201967,0.9119235610201967,0.0,0.0,3600.6452485001646,86.01541426972615,0.0,1.1841362998820841,1,0,0,36,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed17,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7238.982752810851,8515.64261718051,4400.420003629298,0.8854083648831964,0.8854083648831964,0.0,0.0,3600.775068399962,86.01851552288798,0.0,0.8032543999142945,1,0,0,99,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed18,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7332.295696433539,8377.032418886489,4327.88019472327,0.8792087138523886,0.8792087138523886,0.0,0.0,3600.8334793001413,86.01991089439227,0.0,1.14690629998222,1,0,0,128,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed19,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7356.8115426231325,8401.864706224516,4339.804058502096,0.8818619563463361,0.8818619563463361,0.0,0.0,3600.540712499991,86.01291702083311,0.0,1.0284005999565125,1,0,0,126,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S1_balanced__ALNS_MS__seed20,main,hg,200,RC1_2_5,mixed,S1_balanced,ALNS_MS,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7499.958507891665,8550.294704305621,4412.948885237836,0.8977164578467381,0.8977164578467381,0.0,0.0,3600.8694008002058,86.02076901911603,0.0,1.2117178000044078,1,0,0,146,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed01,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7255.946593356713,8696.578661038768,4373.333521812781,0.8991593621912747,0.8991593621912747,0.0,0.0,3600.638016199926,86.01524149810935,0.0,1.1927581001073122,1,0,0,81,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed02,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7287.9832240037995,8499.211340177284,4270.891879039817,0.8862376103595411,0.8862376103595411,0.0,0.0,3600.5754420999438,86.01374667238754,0.0,0.8811050998046994,1,0,0,110,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed03,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7725.7301988125655,8544.347858917197,4297.279729615653,0.9068438835608109,0.9068438835608109,0.0,0.0,3600.887626999989,86.02120442277752,0.0,0.789833800168708,1,0,0,68,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed04,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7550.239756640344,8358.155936961826,4201.347248551871,0.8866416861266221,0.8866416861266221,0.0,0.0,3600.584413799923,86.01396099633149,0.0,1.2338795999530703,1,0,0,86,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed05,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,6794.955387889871,8064.382723328355,4047.7253487417447,0.835858940125538,0.835858940125538,0.0,0.0,3600.9889877000824,86.02362581727975,0.0,0.841301399981603,1,0,0,174,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed06,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7349.391170814902,8488.690752495624,4274.478004653928,0.8885256299059732,0.8885256299059732,0.0,0.0,3600.552603499964,86.01320108361026,0.0,1.0791095001623034,1,0,0,64,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed07,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7270.702248615603,8504.532917233966,4271.794775116492,0.8858116819498515,0.8858116819498515,0.0,0.0,3600.7031058000866,86.01679641633541,0.0,1.0309925000183284,1,0,0,91,1,real_solver:ALNS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed08,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7106.06079936454,8438.124789730722,4237.152322239931,0.8745768112958526,0.8745768112958526,0.0,0.0,3600.4140596999787,86.00989142616616,0.0,1.1234414000064135,1,0,0,124,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed09,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7324.050926257665,8628.707670689066,4327.4581767805985,0.8962032430705822,0.8962032430705822,0.0,0.0,3600.8999053000007,86.02149773772224,0.0,0.872648999793455,1,0,0,145,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed10,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7321.500948237288,8427.129531183236,4232.170557793454,0.882281297731661,0.882281297731661,0.0,0.0,3600.690046899952,86.01648445372108,0.0,1.1298173998948187,1,0,0,119,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed11,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7559.079229334573,8534.738130295083,4293.085391306698,0.8996783328749659,0.8996783328749659,0.0,0.0,3600.9198932000436,86.02197522644549,0.0,0.9511162000708282,1,0,0,84,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed12,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7037.240628432127,8246.533486392731,4146.703945063313,0.8587508234338254,0.8587508234338254,0.0,0.0,3600.497780899983,86.0118914326107,0.0,1.4098695998545736,1,0,0,35,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed13,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7522.353532021165,8430.665315246264,4243.1153502472325,0.8910483555434044,0.8910483555434044,0.0,0.0,3600.661942299921,86.01581306605367,0.0,1.2489870998542756,1,0,0,61,8,real_solver:ALNS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed14,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7527.520972413774,8427.294613128048,4247.026188600225,0.891407380890059,0.891407380890059,0.0,0.0,3600.842224000022,86.02011979555607,0.0,1.2853216999210417,1,0,0,65,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed15,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7362.619389030216,8470.253488127746,4256.478049444202,0.887125959997025,0.887125959997025,0.0,0.0,3600.5761865999084,86.01376445766448,0.0,1.1954888999462128,1,0,0,111,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed16,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7300.531788584402,8521.412403517095,4283.440883311443,0.8883963813730479,0.8883963813730479,0.0,0.0,3600.9497869999614,86.02268935611019,0.0,1.3001021000090986,1,0,0,92,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed17,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7491.260154843812,8638.060837308285,4341.088342991297,0.904046144497268,0.904046144497268,0.0,0.0,3600.521981299855,86.01246955327431,0.0,1.1118330000899732,1,0,0,73,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed18,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7332.295696433539,8377.032418886489,4215.336889050112,0.8797514904492566,0.8797514904492566,0.0,0.0,3600.716178299859,86.01710870382998,0.0,1.165490600047633,1,0,0,112,7,real_solver:ALNS_MS | archive=7 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed19,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7407.963472945222,8814.645367343917,4435.070380350731,0.9136300321794909,0.9136300321794909,0.0,0.0,3600.9537233000156,86.02278338994482,0.0,1.217552499845624,1,0,0,63,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S2_peak_dirty__ALNS_MS__seed20,main,hg,200,RC1_2_5,mixed,S2_peak_dirty,ALNS_MS,20,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7499.774474758154,8426.461415225805,4234.14594849553,0.8893834879668842,0.8893834879668842,0.0,0.0,3600.48824169999,86.01166355172198,0.0,1.2848185000475496,1,0,0,146,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed01,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,1,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7156.192919062255,8438.918858046338,2685.7066313187656,0.8787354457329188,0.8787354457329188,0.0,0.0,3600.902911100071,86.02156954294614,0.0,0.827201200183481,1,0,0,91,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed02,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,2,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7390.340992471192,8598.525966854028,2728.2259318746624,0.898303567859856,0.898303567859856,0.0,0.0,3600.569098699838,86.01359513560723,0.0,1.3000682999845594,1,0,0,102,14,real_solver:ALNS_MS | archive=14 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed03,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,3,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7536.969612188251,8622.29478109512,2730.134082119184,0.9051047567946767,0.9051047567946767,0.0,0.0,3600.5372059000656,86.01283325205712,0.0,1.0840596999041736,1,0,0,82,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed04,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,4,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7503.618225905123,8468.006751860643,2690.376077574991,0.8939056039649959,0.8939056039649959,0.0,0.0,3600.611751999939,86.01461407555409,0.0,1.092026500031352,1,0,0,84,12,real_solver:ALNS_MS | archive=12 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed05,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,5,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7170.412229801355,8248.274122598224,2625.3469077569166,0.8658146842932414,0.8658146842932414,0.0,0.0,3600.655194000108,86.01565185666925,0.0,1.2089909999631345,1,0,0,129,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed06,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,6,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7203.96980056022,8450.60439724004,2687.036379971227,0.8811697909899235,0.8811697909899235,0.0,0.0,3600.706902799895,86.01688712244194,0.0,0.9897207000758499,1,0,0,170,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed07,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,7,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7180.645671597015,8471.953709058682,2684.4048666842427,0.8807148352812627,0.8807148352812627,0.0,0.0,3600.634928899817,86.01516774594008,0.0,1.2718183998949826,1,0,0,59,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed08,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,8,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7366.890740192061,8259.363761231198,2622.869188593665,0.8736323700327344,0.8736323700327344,0.0,0.0,3600.4376505000982,86.01045498416902,0.0,1.1993760999757797,1,0,0,105,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed09,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,9,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7276.542477281297,8441.966341069225,2679.168593430934,0.882830562027578,0.882830562027578,0.0,0.0,3600.559452599846,86.01336470099632,0.0,1.15650669997558,1,0,0,83,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed10,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,10,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7561.793653730711,8369.542292404081,2653.713788178493,0.8886116886730201,0.8886116886730201,0.0,0.0,3600.731153700035,86.01746644950084,0.0,0.8660291000269353,1,0,0,122,8,real_solver:ALNS_MS | archive=8 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed11,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,11,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7399.527231448984,8435.751444436335,2678.635654797485,0.8873733527554052,0.8873733527554052,0.0,0.0,3601.013190000085,86.02420398333537,0.0,1.278385799843818,1,0,0,95,4,real_solver:ALNS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed12,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,12,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7713.976529629528,8479.153545333056,2695.866538328946,0.903160292198394,0.903160292198394,0.0,0.0,3600.44705980015,86.01067976189248,0.0,1.2246122998185456,1,0,0,79,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed13,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,13,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7480.680734478156,8582.489747954662,2733.1226671552517,0.9018267651609686,0.9018267651609686,0.0,0.0,3600.6537337999325,86.0156169741095,0.0,1.216265699826181,1,0,0,71,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed14,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,14,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7191.307747407327,8860.111045394777,2806.319894858717,0.9084654661807937,0.9084654661807937,0.0,0.0,3600.5399802001193,86.01289952700284,0.0,0.9061497999355197,1,0,0,153,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed15,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,15,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7455.945533618893,8746.605410903085,2782.2319576438645,0.9121409370067429,0.9121409370067429,0.0,0.0,3600.860878400039,86.02056542844538,0.0,1.0811165999621153,1,0,0,90,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed16,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,16,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7397.761135987222,8611.408927546363,2736.986293268951,0.9000286600687989,0.9000286600687989,0.0,0.0,3600.861653600121,86.020583947114,0.0,1.319240199867636,1,0,0,64,2,real_solver:ALNS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed17,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,17,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7427.058342155144,8549.969336300299,2710.531033856673,0.8960507200548752,0.8960507200548752,0.0,0.0,3600.802932099905,86.01918115571995,0.0,1.206820199964568,1,0,0,207,10,real_solver:ALNS_MS | archive=10 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed18,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,18,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7626.225464867819,8547.049610728145,2704.3078089727314,0.9030605153938863,0.9030605153938863,0.0,0.0,3600.7847035999876,86.01874569711082,0.0,1.1374991999473423,1,0,0,116,5,real_solver:ALNS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
RC1_2_5__S3_mixed_fleet_arc__ALNS_MS__seed19,main,hg,200,RC1_2_5,mixed,S3_mixed_fleet_arc,ALNS_MS,19,medium,40080,1,1,0.0,0.0,0.0,0.0,0.0,7301.2155096158085,8590.241738224602,2727.8603174732025,0.8944759598238056,0.8944759598238056,0.0,0.0,3601.0293584999163,86.02459023083134,0.0,1.295196000020951,1,0,0,72,3,real_solver:ALNS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\homberger\homberger_200_customer_instances\RC1_2_5.TXT
