run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C104__S3_mixed_fleet_arc__ILS_MS__seed10,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2921.5702945872213,2886.574778494546,979.6328173067379,0.8784074466090536,0.8784074466090536,0.0,0.0,1800.0077542000217,26.000112005111426,0.0,1800.0077542000217,12692,0,0,12637,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed11,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2625.275420705794,2756.6881953307393,936.8899737007299,0.8209877688615611,0.8209877688615611,0.0,0.0,1800.1007781999651,26.001455685110606,0.0,1800.1007781999651,12700,0,0,12561,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed12,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2608.890483798322,2799.0199488836442,943.6998555923441,0.825158204783987,0.825158204783987,0.0,0.0,1800.002865599934,26.000041391999048,0.0,1800.002865599934,12757,0,0,12698,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed13,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2599.858870866874,2798.5777458778484,952.4646219894894,0.8266026766441751,0.8266026766441751,0.0,0.0,1800.0333501000423,26.000481723667278,0.0,1800.0333501000423,13089,0,0,12978,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed14,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2785.7557899167127,2704.427553235482,926.4234803465628,0.8308032703256637,0.8308032703256637,0.0,0.0,1800.0209864999633,26.000303138332804,0.0,1800.0209864999633,12881,0,0,12754,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed15,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2884.109417382204,2876.5194572650485,978.8381343315089,0.8730659403063578,0.8730659403063578,0.0,0.0,1800.110126100015,26.00159071033355,0.0,1800.110126100015,12756,0,0,12670,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed16,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2750.5193230600294,2940.27226560522,996.1853492274756,0.86928532244972,0.86928532244972,0.0,0.0,1800.0954235000536,26.001378339445218,0.0,1800.0954235000536,12832,0,0,12735,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed17,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2708.4731269121335,2900.8954463056784,985.0294217968701,0.8576863161059886,0.8576863161059886,0.0,0.0,1800.0533034000546,26.00076993800079,0.0,1800.0533034000546,12860,0,0,12768,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed18,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2639.4476418096656,2885.253861156655,974.7139805091235,0.8456078421729392,0.8456078421729392,0.0,0.0,1800.0030045999447,26.000043399776978,0.0,1800.0030045999447,12413,0,0,12346,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed19,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2735.462542116696,2843.4593353598034,960.4257785528895,0.8481939220210098,0.8481939220210098,0.0,0.0,1800.0289110000012,26.00041760333335,0.0,1800.0289110000012,12801,0,0,12702,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C104__S3_mixed_fleet_arc__ILS_MS__seed20,main,solomon,100,C104,clustered,S3_mixed_fleet_arc,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2607.2439288089563,2736.8723639538134,926.3023490167487,0.8140856106361136,0.8140856106361136,0.0,0.0,1800.0036513999803,26.00005274244416,0.0,1800.0036513999803,12953,0,0,12843,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c104.txt
C109__S1_balanced__ILS_MS__seed01,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2674.9583165670106,2673.022099313475,1412.1500244445854,0.8768092713062096,0.8768092713062096,0.0,0.0,1800.025465899962,26.00036784077723,0.0,1800.025465899962,13185,0,0,13035,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed02,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2397.608736283135,2480.7223786810378,1317.2767499716765,0.8054170395852224,0.8054170395852224,0.0,0.0,1800.0033453999786,26.000048322444133,0.0,1800.0033453999786,12987,0,0,12825,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed03,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2424.8342762152215,2565.8924543834014,1354.6266342933598,0.825195988286103,0.825195988286103,0.0,0.0,1800.0375981000252,26.00054308366703,0.0,1800.0375981000252,13234,0,0,13071,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed04,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2427.7014001440034,2527.931005745006,1337.6899751743986,0.8180310035749915,0.8180310035749915,0.0,0.0,1800.114937699982,26.00166021122196,0.0,1800.114937699982,13064,0,0,12931,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed05,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2726.642019789562,2696.1375490263754,1425.0130700518148,0.8877768859620412,0.8877768859620412,0.0,0.0,1800.0915527000325,26.00132242788936,0.0,1800.0915527000325,13078,0,0,12946,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed06,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2694.192720088603,2797.212734642166,1482.5729091925778,0.9065524228413228,0.9065524228413228,0.0,0.0,1800.0972746000625,26.00140507755646,0.0,1800.0972746000625,13036,0,0,12938,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed07,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2652.3143398545335,2515.487240815565,1327.8260244215435,0.8402948298094873,0.8402948298094873,0.0,0.0,1800.0623635000084,26.000900806111233,0.0,1800.0623635000084,13425,0,0,13288,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed08,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2616.9427420122197,2556.7265231108317,1350.315209592977,0.8452317943152301,0.8452317943152301,0.0,0.0,1800.071064599906,26.00102648866531,0.0,1800.071064599906,13197,0,0,13076,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed09,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2702.451360731445,2812.965025730636,1489.4961223970322,0.9105809338429275,0.9105809338429275,0.0,0.0,1800.0480595000554,26.000694192778578,0.0,1800.0480595000554,13178,0,0,13087,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed10,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2717.913547324841,2727.425081025628,1444.2643783839928,0.8940293081908871,0.8940293081908871,0.0,0.0,1800.0516241000732,26.0007456814455,0.0,1800.0516241000732,13425,0,0,13299,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed11,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2502.284570887,2659.345155129181,1409.3664615134078,0.8551073643681161,0.8551073643681161,0.0,0.0,1800.1103709000163,26.001594246333568,0.0,1800.1103709000163,13149,0,0,13013,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed12,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2962.7176489473754,2781.2720557478146,1471.0812014180563,0.933115963039398,0.933115963039398,0.0,0.0,1800.1115648000268,26.00161149155594,0.0,1800.1115648000268,13146,0,0,13060,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed13,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2605.794290163886,2901.477849126445,1535.734093742618,0.9184026820058406,0.9184026820058406,0.0,0.0,1800.0834920000052,26.00120599555563,0.0,1800.0834920000052,13084,0,0,12941,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed14,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2505.4171903860683,2799.4507990627894,1478.888722099671,0.8845353016389707,0.8845353016389707,0.0,0.0,1800.0803611000301,26.00116077144488,0.0,1800.0803611000301,13115,0,0,13018,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed15,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2435.433946455013,2652.175349570437,1409.3245965790954,0.8467148682070641,0.8467148682070641,0.0,0.0,1800.0573534000432,26.000828438000624,0.0,1800.0573534000432,13303,0,0,13169,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed16,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2611.263928556326,2658.255970106228,1411.1718433335532,0.8677743081987312,0.8677743081987312,0.0,0.0,1800.0030223999638,26.000043656888366,0.0,1800.0030223999638,13181,0,0,13052,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed17,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2741.084823484438,2764.892763711014,1459.8776994761938,0.9038402622070586,0.9038402622070586,0.0,0.0,1800.0695512999082,26.001004629887564,0.0,1800.0695512999082,13053,0,0,12901,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed18,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2453.216432653103,2588.151796417351,1370.9232256751768,0.8341127281567001,0.8341127281567001,0.0,0.0,1800.0765028999886,26.001105041888724,0.0,1800.0765028999886,13195,0,0,12590,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed19,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2691.862066587778,2748.243148833552,1459.9910182540364,0.8964740129890937,0.8964740129890937,0.0,0.0,1800.010846799938,26.000156675999104,0.0,1800.010846799938,13077,0,0,12967,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S1_balanced__ILS_MS__seed20,main,solomon,100,C109,clustered,S1_balanced,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2659.0727148912797,2554.0147187546836,1353.7348303421993,0.8504352005362161,0.8504352005362161,0.0,0.0,1800.0531624000287,26.00076790133375,0.0,1800.0531624000287,13137,0,0,12990,55,real_solver:ILS_MS | archive=55 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed01,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2663.5749406455043,2646.311527709339,1380.09524082067,0.8060583000576808,0.8060583000576808,0.0,0.0,1800.0035193000222,26.000050834333653,0.0,1800.0035193000222,13160,0,0,13055,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed02,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2758.346993242067,2941.1248622834987,1539.9644903647468,0.8753045754150041,0.8753045754150041,0.0,0.0,1800.0947681999533,26.001368873999326,0.0,1800.0947681999533,13128,0,0,13049,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed03,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2434.5224698115962,2673.922001149363,1402.3247583134516,0.7883397840755234,0.7883397840755234,0.0,0.0,1800.0191583000124,26.000276731000177,0.0,1800.0191583000124,12999,0,0,12838,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed04,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2600.0333036265047,2561.267765378488,1343.0742271540305,0.7839072579549328,0.7839072579549328,0.0,0.0,1800.1083230999066,26.00156466699865,0.0,1800.1083230999066,13236,0,0,13122,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed05,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2498.678595647269,2684.857677981473,1412.3793493540663,0.7982037203284184,0.7982037203284184,0.0,0.0,1800.0514832999324,26.00074364766569,0.0,1800.0514832999324,13098,0,0,12936,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed06,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2401.0552498294182,2543.576634792516,1329.0120869705488,0.7581345977222561,0.7581345977222561,0.0,0.0,1800.1068487999728,26.00154337155516,0.0,1800.1068487999728,13451,0,0,13270,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed07,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2695.889143662156,2773.5551217391435,1449.569926625681,0.8351116199713441,0.8351116199713441,0.0,0.0,1800.0558012000984,26.000806017334753,0.0,1800.0558012000984,13073,0,0,12914,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed08,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2672.9764639667133,2752.7040387711063,1432.8161637230025,0.827444755211411,0.827444755211411,0.0,0.0,1800.0032226000912,26.000046548667985,0.0,1800.0032226000912,13069,0,0,12952,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed09,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2573.8613441458347,2778.263253124868,1453.4038002240186,0.823180942947003,0.823180942947003,0.0,0.0,1800.0255244999425,26.000368687221393,0.0,1800.0255244999425,13029,0,0,12145,128,real_solver:ILS_MS | archive=128 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed10,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2379.2507863794094,2456.370560320157,1288.2234203882347,0.7395468677351026,0.7395468677351026,0.0,0.0,1800.0346625000238,26.0005006805559,0.0,1800.0346625000238,13174,0,0,13051,61,real_solver:ILS_MS | archive=61 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed11,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2605.2738711891625,2496.9706775880036,1309.469759876252,0.7718277929864671,0.7718277929864671,0.0,0.0,1800.0925972000696,26.001337515112116,0.0,1800.0925972000696,13218,0,0,13105,52,real_solver:ILS_MS | archive=52 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed12,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2589.484422444789,2887.032001037534,1515.5086727273485,0.8472386894478651,0.8472386894478651,0.0,0.0,1800.0424977999646,26.0006138571106,0.0,1800.0424977999646,12926,0,0,12788,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed13,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2921.867076548923,2827.8576584682846,1473.713009799246,0.8692777784002196,0.8692777784002196,0.0,0.0,1800.017090599984,26.00024686422199,0.0,1800.017090599984,12792,0,0,12663,6,real_solver:ILS_MS | archive=6 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed14,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2747.041365549533,2829.6183432909193,1474.7942942285658,0.8508643230724268,0.8508643230724268,0.0,0.0,1800.0865895999596,26.001250738666084,0.0,1800.0865895999596,12715,0,0,12606,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed15,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2712.99288719693,2765.3072994265035,1440.2278673537646,0.8343793556716884,0.8343793556716884,0.0,0.0,1800.0030944000464,26.00004469688956,0.0,1800.0030944000464,13277,0,0,13127,71,real_solver:ILS_MS | archive=71 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed16,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2612.8537620453376,2936.197352161866,1539.7174013366023,0.8591373083966239,0.8591373083966239,0.0,0.0,1800.1225343000842,26.001769939890107,0.0,1800.1225343000842,13225,0,0,13122,1,real_solver:ILS_MS | archive=1 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed17,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2712.3676345547874,2811.375029582369,1468.3481255547097,0.844132885105149,0.844132885105149,0.0,0.0,1800.107548299944,26.001553475443636,0.0,1800.107548299944,13331,0,0,13188,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed18,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2688.542738180347,2793.6385692876174,1465.719048705375,0.8393369755122361,0.8393369755122361,0.0,0.0,1800.082060500048,26.001185318334027,0.0,1800.082060500048,13243,0,0,13113,5,real_solver:ILS_MS | archive=5 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed19,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2614.8545107221066,2866.509765748449,1505.377713694762,0.8460423266885524,0.8460423266885524,0.0,0.0,1800.0031377000269,26.000045322333722,0.0,1800.0031377000269,13074,0,0,12949,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S2_peak_dirty__ILS_MS__seed20,main,solomon,100,C109,clustered,S2_peak_dirty,ILS_MS,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2638.641012014986,2629.8209496995723,1368.9028529106442,0.7996505688315224,0.7996505688315224,0.0,0.0,1800.103521800018,26.001495314889148,0.0,1800.103521800018,13162,0,0,13005,85,real_solver:ILS_MS | archive=85 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed01,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2553.112863284289,2936.621527642862,1008.5611268250053,0.8185165866576044,0.8185165866576044,0.0,0.0,1800.0033705999376,26.000048686443545,0.0,1800.0033705999376,13264,0,0,13135,2,real_solver:ILS_MS | archive=2 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed02,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2920.4558777170982,2768.156988743244,947.9298753621789,0.8252426197218368,0.8252426197218368,0.0,0.0,1800.036428200081,26.00052618511228,0.0,1800.036428200081,13183,0,0,13036,4,real_solver:ILS_MS | archive=4 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed03,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2485.8827273715583,2715.4347000221633,923.44838148031,0.767610740610766,0.767610740610766,0.0,0.0,1800.0989604999777,26.001429429444123,0.0,1800.0989604999777,13240,0,0,13100,48,real_solver:ILS_MS | archive=48 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
C109__S3_mixed_fleet_arc__ILS_MS__seed04,main,solomon,100,C109,clustered,S3_mixed_fleet_arc,ILS_MS,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2567.5562481132256,2907.0063697199084,992.0633318867632,0.8127865301546314,0.8127865301546314,0.0,0.0,1800.0137202999322,26.000198182110132,0.0,1800.0137202999322,12918,0,0,12791,3,real_solver:ILS_MS | archive=3 | walltime_hit=1 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c109.txt
